"EPCI_EPT","SEXE","VAR","loc","fra","fras","b100","diffFH","TYPO_IPCE","TYPO_INEG2","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"246700843","SEXE1","fam2",2.55495141023294,11.5151938716949,5.85548348230296,22.1876543174248,28.6844222089049,"FAVP","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700843","SEXE1","emp1",7.11279924463538,14.4572436305488,13.110107623558,49.1988613210178,3.19166248843033,"FAVP","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700843","SEXE1","emp3",5.12059751506889,26.5788254789601,8.32255736171783,19.2657027644896,80.6900224062623,"FAVP","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700843","SEXE1","emp4",7.40732954093934,14.1614302023997,12.1260509332014,52.3063662008104,5.019099969496,"FAVP","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700843","SEXE1","for3",12.3655320622088,17.3162450032199,17.3162450032199,71.410008693625,15.9460163665984,"FAVP","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700843","SEXE2","fam2",5.85801823856384,11.5151938716949,11.5151938716949,50.8720765263297,28.6844222089049,"FAVP","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700843","SEXE2","emp1",7.57422566645259,14.4572436305488,14.4572436305488,52.3905238094481,3.19166248843033,"FAVP","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700843","SEXE2","emp3",26.5670577493632,26.5788254789601,26.5788254789601,99.9557251707519,80.6900224062623,"FAVP","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700843","SEXE2","emp4",6.6965532019705,14.1614302023997,14.1614302023997,47.2872662313144,5.019099969496,"FAVP","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700843","SEXE2","for3",9.60428079991503,17.3162450032199,16.1857239782648,55.4639923270266,15.9460163665984,"FAVP","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700926","SEXE1","fam2",4.70917397497876,11.5151938716949,5.85548348230296,40.8953077772684,65.3224826647812,"MOY","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700926","SEXE1","emp1",8.8624169188746,14.4572436305488,13.110107623558,61.3008755012464,20.3432245975897,"MOY","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700926","SEXE1","emp3",5.38091079754266,26.5788254789601,8.32255736171783,20.2451037642811,123.727514360068,"MOY","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700926","SEXE1","emp4",9.60701175747572,14.1614302023997,12.1260509332014,67.8392762607254,22.6977383487658,"MOY","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700926","SEXE1","for3",14.5015489068339,17.3162450032199,17.3162450032199,83.7453437748041,8.14688531901611,"MOY","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700926","SEXE2","fam2",12.2311844956326,11.5151938716949,11.5151938716949,106.21779044205,65.3224826647812,"MOY","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700926","SEXE2","emp1",11.8034864612579,14.4572436305488,14.4572436305488,81.6441000988361,20.3432245975897,"MOY","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700926","SEXE2","emp3",38.2662309087605,26.5788254789601,26.5788254789601,143.972618124349,123.727514360068,"MOY","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700926","SEXE2","emp4",12.8213361312595,14.1614302023997,14.1614302023997,90.5370146094912,22.6977383487658,"MOY","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700926","SEXE2","for3",15.912283528806,17.3162450032199,16.1857239782648,91.8922290938202,8.14688531901611,"MOY","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700959","SEXE1","fam2",2.51350740556143,11.5151938716949,5.85548348230296,21.8277471796615,36.9214972404229,"FAVP","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700959","SEXE1","emp1",6.90028019867108,14.4572436305488,13.110107623558,47.7288781665855,2.06571758970372,"FAVP","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700959","SEXE1","emp3",3.93915908446161,26.5788254789601,8.32255736171783,14.8206665022872,86.5637477612715,"FAVP","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700959","SEXE1","emp4",5.68656928568079,14.1614302023997,12.1260509332014,40.1553318019899,17.9060677943296,"FAVP","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700959","SEXE1","for3",11.1178366710823,17.3162450032199,17.3162450032199,64.2046625525044,1.31360945922505,"FAVP","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700959","SEXE2","fam2",6.7650893931286,11.5151938716949,11.5151938716949,58.7492444200845,36.9214972404229,"FAVP","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700959","SEXE2","emp1",7.19892602333365,14.4572436305488,14.4572436305488,49.7945957562892,2.06571758970372,"FAVP","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700959","SEXE2","emp3",26.9467865299772,26.5788254789601,26.5788254789601,101.384414263559,86.5637477612715,"FAVP","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700959","SEXE2","emp4",8.22232457836914,14.1614302023997,14.1614302023997,58.0613995963194,17.9060677943296,"FAVP","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700959","SEXE2","for3",11.3453045034271,17.3162450032199,16.1857239782648,65.5182720117295,1.31360945922505,"FAVP","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700967","SEXE1","fam2",4.68917627301157,11.5151938716949,5.85548348230296,40.7216441621351,50.7762046149677,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700967","SEXE1","emp1",10.6266992678451,14.4572436305488,13.110107623558,73.5043244715775,8.72101926715349,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700967","SEXE1","emp3",7.19360830923047,26.5788254789601,8.32255736171783,27.0651850847396,71.4926183265477,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700967","SEXE1","emp4",12.3152544111245,14.1614302023997,12.1260509332014,86.9633521128233,12.2623135906454,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700967","SEXE1","for3",15.9790504236404,17.3162450032199,17.3162450032199,92.2778028416042,14.4990729980333,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246700967","SEXE2","fam2",10.5361546751136,11.5151938716949,11.5151938716949,91.4978487771028,50.7762046149677,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246700967","SEXE2","emp1",11.8875182703646,14.4572436305488,14.4572436305488,82.225343738731,8.72101926715349,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246700967","SEXE2","emp3",26.1955065645826,26.5788254789601,26.5788254789601,98.5578034112873,71.4926183265477,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246700967","SEXE2","emp4",14.0517733914632,14.1614302023997,14.1614302023997,99.2256657034687,12.2623135906454,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246700967","SEXE2","for3",18.4897454271756,17.3162450032199,16.1857239782648,106.776875839637,14.4990729980333,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246701064","SEXE1","fam2",3.22601052716388,11.5151938716949,5.85548348230296,28.0152515286228,47.997895852493,"FAV","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246701064","SEXE1","emp1",9.54604589107671,14.4572436305488,13.110107623558,66.0295014390259,1.99152343827029,"FAV","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"246701064","SEXE1","emp3",5.35746619216267,26.5788254789601,8.32255736171783,20.1568959335831,71.6164508582122,"FAV","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246701064","SEXE1","emp4",12.6964391165073,14.1614302023997,12.1260509332014,89.6550626246482,11.9087866166124,"FAV","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246701064","SEXE1","for3",14.6195751242582,17.3162450032199,17.3162450032199,84.4269362182143,5.67976161041553,"FAV","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246701064","SEXE2","fam2",8.75306128891263,11.5151938716949,11.5151938716949,76.0131473811158,47.997895852493,"FAV","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246701064","SEXE2","emp1",9.83396528650693,14.4572436305488,14.4572436305488,68.0210248772962,1.99152343827029,"FAV","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"246701064","SEXE2","emp3",24.3922776799921,26.5788254789601,26.5788254789601,91.7733467917953,71.6164508582122,"FAV","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246701064","SEXE2","emp4",11.009984611843,14.1614302023997,14.1614302023997,77.7462760080359,11.9087866166124,"FAV","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246701064","SEXE2","for3",13.6360536881998,17.3162450032199,16.1857239782648,78.7471746077988,5.67976161041553,"FAV","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246701080","SEXE1","fam2",2.90903314757706,11.5151938716949,5.85548348230296,25.2625633575103,44.8143621878669,"FAVP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246701080","SEXE1","emp1",8.71348261105916,14.4572436305488,13.110107623558,60.2707046635582,13.6858889449108,"FAVP","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246701080","SEXE1","emp3",4.6823326394149,26.5788254789601,8.32255736171783,17.616777848673,64.8404568092204,"FAVP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246701080","SEXE1","emp4",9.94431617584535,14.1614302023997,12.1260509332014,70.221129036531,12.7682453071917,"FAVP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246701080","SEXE1","for3",14.1777443887971,17.3162450032199,17.3162450032199,81.8753972709487,14.4022602752561,"FAVP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246701080","SEXE2","fam2",8.06949383587345,11.5151938716949,11.5151938716949,70.0769255453773,44.8143621878669,"FAVP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246701080","SEXE2","emp1",10.6920849188313,14.4572436305488,14.4572436305488,73.956593608469,13.6858889449108,"FAVP","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246701080","SEXE2","emp3",21.9161644944981,26.5788254789601,26.5788254789601,82.4572346578934,64.8404568092204,"FAVP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246701080","SEXE2","emp4",11.7524823230945,14.1614302023997,14.1614302023997,82.9893743437227,12.7682453071917,"FAVP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246701080","SEXE2","for3",11.6838137135324,17.3162450032199,16.1857239782648,67.4731369956927,14.4022602752561,"FAVP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246701098","SEXE1","fam2",4.68187887800656,11.5151938716949,5.85548348230296,40.6582722807207,71.0100059271649,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246701098","SEXE1","emp1",10.7592696235042,14.4572436305488,13.110107623558,74.4213067058605,9.50398254633548,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"246701098","SEXE1","emp3",3.20777707669692,26.5788254789601,8.32255736171783,12.0689195963012,98.143474476036,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246701098","SEXE1","emp4",9.98261636884039,14.1614302023997,12.1260509332014,70.4915833087877,14.0732758964611,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246701098","SEXE1","for3",20.1314667635809,17.3162450032199,17.3162450032199,116.257691894735,5.76010590780855,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246701098","SEXE2","fam2",12.8588187288216,11.5151938716949,11.5151938716949,111.668278207886,71.0100059271649,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246701098","SEXE2","emp1",12.1332835348328,14.4572436305488,14.4572436305488,83.925289252196,9.50398254633548,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"246701098","SEXE2","emp3",29.2931598766703,26.5788254789601,26.5788254789601,110.212394072337,98.143474476036,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246701098","SEXE2","emp4",11.9755935121089,14.1614302023997,14.1614302023997,84.5648592052488,14.0732758964611,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246701098","SEXE2","for3",19.1340327121398,17.3162450032199,16.1857239782648,110.497585986927,5.76010590780855,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800205","SEXE1","fam2",5.02373138893348,11.5151938716949,5.85548348230296,43.626980534667,55.9021533186273,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800205","SEXE1","emp1",11.536523064374,14.4572436305488,13.110107623558,79.7975282092971,16.1474475640034,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800205","SEXE1","emp3",7.22167154646032,26.5788254789601,8.32255736171783,27.1707700258501,84.8195957514012,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800205","SEXE1","emp4",10.3778877686297,14.1614302023997,12.1260509332014,73.2827660787481,5.6376064751629,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800205","SEXE1","for3",18.8012332393117,17.3162450032199,17.3162450032199,108.575694302175,4.24997556678477,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800205","SEXE2","fam2",11.4609727220255,11.5151938716949,11.5151938716949,99.5291338532943,55.9021533186273,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800205","SEXE2","emp1",13.8709988988171,14.4572436305488,14.4572436305488,95.9449757733005,16.1474475640034,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800205","SEXE2","emp3",29.7657238731847,26.5788254789601,26.5788254789601,111.990365777251,84.8195957514012,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800205","SEXE2","emp4",11.1762534746959,14.1614302023997,14.1614302023997,78.920372553911,5.6376064751629,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800205","SEXE2","for3",18.0652970575903,17.3162450032199,16.1857239782648,104.32571873539,4.24997556678477,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800395","SEXE1","fam2",10.2672299253565,11.5151938716949,5.85548348230296,89.1624582248159,49.5485563054336,"DEG","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800395","SEXE1","emp1",16.156034972684,14.4572436305488,13.110107623558,111.750451092528,0.0270101866877326,"DEG","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800395","SEXE1","emp3",5.63396177329186,26.5788254789601,8.32255736171783,21.1971811085171,64.2738561656264,"DEG","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800395","SEXE1","emp4",11.0976941663549,14.1614302023997,12.1260509332014,78.3656312091581,37.3550744207714,"DEG","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800395","SEXE1","for3",28.8800515853134,17.3162450032199,17.3162450032199,166.780104924267,19.655142708636,"DEG","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800395","SEXE2","fam2",15.9728422445531,11.5151938716949,11.5151938716949,138.711014530249,49.5485563054336,"DEG","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800395","SEXE2","emp1",16.1521300441895,14.4572436305488,14.4572436305488,111.72344090584,0.0270101866877326,"DEG","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800395","SEXE2","emp3",22.7171978321515,26.5788254789601,26.5788254789601,85.4710372741435,64.2738561656264,"DEG","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800395","SEXE2","emp4",16.3877069575068,14.1614302023997,14.1614302023997,115.720705629929,37.3550744207714,"DEG","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800395","SEXE2","for3",25.4765189181534,17.3162450032199,16.1857239782648,147.124962215631,19.655142708636,"DEG","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800445","SEXE1","fam2",6.11338846946168,11.5151938716949,5.85548348230296,53.0897572162359,30.5200022912502,"FAV","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800445","SEXE1","emp1",8.12838242628687,14.4572436305488,13.110107623558,56.2235972084694,22.7660332179663,"FAV","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800445","SEXE1","emp3",5.22365208940826,26.5788254789601,8.32255736171783,19.6534346242776,104.202927406637,"FAV","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800445","SEXE1","emp4",18.8655261366964,14.1614302023997,12.1260509332014,133.21766140188,65.9262212630668,"FAV","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800445","SEXE1","for3",13.3476320527412,17.3162450032199,17.3162450032199,77.0815615640643,20.3700976227526,"FAV","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800445","SEXE2","fam2",9.62782590294485,11.5151938716949,11.5151938716949,83.6097595074861,30.5200022912502,"FAV","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800445","SEXE2","emp1",11.4197233136199,14.4572436305488,14.4572436305488,78.9896304264357,22.7660332179663,"FAV","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800445","SEXE2","emp3",32.9195663087857,26.5788254789601,26.5788254789601,123.856362030914,104.202927406637,"FAV","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800445","SEXE2","emp4",9.52943032744765,14.1614302023997,14.1614302023997,67.2914401388137,65.9262212630668,"FAV","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800445","SEXE2","for3",16.8749680644921,17.3162450032199,16.1857239782648,97.4516591868169,20.3700976227526,"FAV","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800494","SEXE1","fam2",5.21357251268866,11.5151938716949,5.85548348230296,45.2755947557599,34.2824936697737,"FAV","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800494","SEXE1","emp1",7.24519968036542,14.4572436305488,13.110107623558,50.1146682280154,12.8378237858412,"FAV","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800494","SEXE1","emp3",5.51661953682332,26.5788254789601,8.32255736171783,20.7556934417222,89.5202857048564,"FAV","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800494","SEXE1","emp4",12.9417833719319,14.1614302023997,12.1260509332014,91.3875448098381,15.8448870778792,"FAV","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800494","SEXE1","for3",12.6073980252942,17.3162450032199,17.3162450032199,72.8067662645676,12.8659007462098,"FAV","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800494","SEXE2","fam2",9.16126812281463,11.5151938716949,11.5151938716949,79.5580884255337,34.2824936697737,"FAV","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800494","SEXE2","emp1",9.10119514194504,14.4572436305488,14.4572436305488,62.9524920138566,12.8378237858412,"FAV","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800494","SEXE2","emp3",29.3100600425836,26.5788254789601,26.5788254789601,110.275979146579,89.5202857048564,"FAV","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800494","SEXE2","emp4",10.697920747749,14.1614302023997,14.1614302023997,75.5426577319589,15.8448870778792,"FAV","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800494","SEXE2","for3",14.835288920379,17.3162450032199,16.1857239782648,85.6726670107775,12.8659007462098,"FAV","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800551","SEXE1","fam2",3.33331298551494,11.5151938716949,5.85548348230296,28.9470852393415,34.3913935506755,"FAV","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800551","SEXE1","emp1",7.33779890097677,14.4572436305488,13.110107623558,50.7551722063511,18.9547214050829,"FAV","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800551","SEXE1","emp3",7.42019315604729,26.5788254789601,8.32255736171783,27.9176864377289,85.9651325678015,"FAV","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800551","SEXE1","emp4",9.42324654801904,14.1614302023997,12.1260509332014,66.5416304238979,15.5889861763965,"FAV","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800551","SEXE1","for3",13.5271411815084,17.3162450032199,17.3162450032199,78.1182131518298,15.2717405995544,"FAV","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800551","SEXE2","fam2",7.29354862805278,11.5151938716949,11.5151938716949,63.338478790017,34.3913935506755,"FAV","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800551","SEXE2","emp1",10.0781291540014,14.4572436305488,14.4572436305488,69.709893611434,18.9547214050829,"FAV","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800551","SEXE2","emp3",30.268715714,26.5788254789601,26.5788254789601,113.88281900553,85.9651325678015,"FAV","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800551","SEXE2","emp4",11.6308699446512,14.1614302023997,14.1614302023997,82.1306166002944,15.5889861763965,"FAV","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800551","SEXE2","for3",16.1716331999835,17.3162450032199,16.1857239782648,93.3899537513842,15.2717405995544,"FAV","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800569","SEXE1","fam2",4.56928854671402,11.5151938716949,5.85548348230296,39.6805177370539,51.5860933749474,"MOY","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800569","SEXE1","emp1",11.7724407190722,14.4572436305488,13.110107623558,81.4293583197045,6.01387773072497,"MOY","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800569","SEXE1","emp3",7.05248469566589,26.5788254789601,8.32255736171783,26.5342225195341,88.1321136769878,"MOY","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800569","SEXE1","emp4",9.89200934421794,14.1614302023997,12.1260509332014,69.8517678146783,21.2491108414891,"MOY","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"246800569","SEXE1","for3",18.2574728227535,17.3162450032199,17.3162450032199,105.435519186513,16.4568389458212,"MOY","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"246800569","SEXE2","fam2",10.5095272096728,11.5151938716949,11.5151938716949,91.2666111120013,51.5860933749474,"MOY","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"246800569","SEXE2","emp1",12.6418816742465,14.4572436305488,14.4572436305488,87.4432360504294,6.01387773072497,"MOY","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"246800569","SEXE2","emp3",30.4769653807912,26.5788254789601,26.5788254789601,114.666336196522,88.1321136769878,"MOY","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"246800569","SEXE2","emp4",12.901187344666,14.1614302023997,14.1614302023997,91.1008786561674,21.2491108414891,"MOY","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
